Income,Recency,NumDealsPurchases,Customer_Tenure,Total_Spent,Total_Purchases,Total_Children,Previous_Campaign_Score,Education_Basic,Education_Graduation,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
25130.0,10,2,270,50,5,1,0,False,False,False,False,False,True,False
35441.0,94,2,500,39,4,2,0,False,True,False,True,False,False,False
71391.0,50,5,457,1043,23,1,0,False,True,False,True,False,False,False
49494.0,46,2,430,385,12,1,0,False,False,False,False,True,False,False
81702.0,98,1,644,1633,26,0,0,False,True,False,False,False,False,False
45889.0,42,1,362,46,4,1,0,False,False,False,False,True,False,False
56628.0,30,2,100,761,18,1,1,False,True,False,False,True,False,False
34026.0,11,3,328,76,6,2,0,False,True,False,False,False,True,False
40049.0,61,3,577,290,11,1,0,False,True,False,True,False,False,False
34176.0,12,4,48,89,7,1,0,False,True,False,False,True,False,False
19419.0,76,4,596,70,7,1,0,False,True,False,True,False,False,False
82504.0,2,1,337,1066,16,0,0,False,False,False,True,False,False,False
81205.0,43,1,167,2009,18,0,3,False,True,False,False,False,True,False
61618.0,27,2,638,1345,17,0,0,False,False,False,False,True,False,False
55284.0,60,3,552,764,20,1,0,False,False,False,False,True,False,False
49980.0,79,2,249,195,9,1,0,False,True,False,False,True,False,False
15072.0,96,4,415,53,7,2,0,False,True,False,True,False,False,False
49166.0,17,2,381,368,11,1,0,False,True,False,False,True,False,False
65324.0,0,3,169,544,17,1,0,False,False,True,True,False,False,False
82347.0,38,1,600,1853,24,0,2,False,False,False,True,False,False,False
30843.0,43,2,34,35,4,2,1,False,False,True,False,False,True,False
46374.0,1,3,104,446,15,1,2,False,False,True,True,False,False,False
60474.0,25,7,454,1180,24,1,0,False,True,False,False,True,False,False
38576.0,2,1,117,41,4,1,0,False,False,False,True,False,False,False
55357.0,66,3,495,727,19,2,0,False,True,False,True,False,False,False
37758.0,49,2,633,40,4,2,0,False,True,False,False,False,True,False
85710.0,5,1,420,1062,25,0,1,False,False,False,True,False,False,False
23228.0,71,2,154,40,5,1,0,False,True,False,False,False,True,False
44602.0,35,6,134,292,11,2,0,False,False,False,False,False,True,False
7500.0,94,1,536,15,3,0,0,False,True,False,True,False,False,False
38683.0,80,6,633,341,11,1,0,False,False,False,False,False,True,False
49514.0,61,2,194,369,11,1,0,False,False,False,False,True,False,False
57906.0,29,3,383,401,14,1,0,False,False,True,False,False,True,False
43456.0,0,3,460,393,14,1,0,False,False,False,False,True,False,False
19485.0,80,1,278,10,3,2,0,False,False,False,False,True,False,False
53172.0,54,3,419,486,13,1,0,False,True,False,False,False,True,False
30545.0,71,2,620,69,5,1,0,False,True,False,False,False,True,False
70123.0,27,1,274,1727,16,0,2,False,False,True,False,False,True,False
62450.0,61,2,174,995,14,1,1,False,True,False,False,True,False,False
21675.0,55,3,18,45,7,1,0,False,True,False,False,False,True,False
42395.0,35,4,86,182,8,2,0,False,False,False,False,True,False,False
61346.0,34,1,266,989,22,1,0,False,False,False,False,False,True,False
80812.0,95,1,285,1677,17,0,3,False,True,False,False,False,True,False
42835.0,64,7,364,595,16,2,0,False,False,False,False,False,False,False
39922.0,30,2,500,156,7,1,0,False,True,False,True,False,False,False
86424.0,12,1,85,1226,27,0,0,False,False,False,False,True,False,False
17117.0,96,4,528,128,7,1,0,False,False,False,False,False,True,False
24762.0,16,3,139,86,6,1,1,False,True,False,False,True,False,False
35797.0,16,2,621,68,5,1,0,False,True,False,True,False,False,False
36627.0,78,1,341,16,3,2,0,False,True,False,False,False,False,False
51111.0,83,2,10,55,5,2,0,False,False,False,True,False,False,False
86857.0,96,1,655,2114,21,0,0,False,False,True,False,True,False,False
82072.0,67,1,362,2018,18,0,0,False,False,True,False,False,True,False
46231.0,87,4,580,263,11,3,0,False,False,True,False,True,False,False
42243.0,34,2,200,55,5,2,0,False,True,False,True,False,False,False
51195.0,46,8,454,564,16,2,0,False,True,False,False,False,True,False
68092.0,7,2,195,1281,18,0,0,False,False,False,False,True,False,False
31814.0,73,2,505,83,5,1,1,False,True,False,True,False,False,False
51390.0,54,6,659,353,12,2,0,False,False,False,False,False,False,True
76630.0,93,1,166,1003,24,0,0,False,True,False,True,False,False,False
26868.0,52,1,60,14,3,1,0,True,False,False,False,True,False,False
48948.0,53,2,513,902,22,0,1,False,False,True,False,False,False,False
55260.0,81,2,564,1139,23,1,0,False,False,True,False,True,False,False
64090.0,8,1,326,797,19,1,0,False,True,False,False,False,True,False
78331.0,97,2,157,1638,23,1,0,False,True,False,False,False,False,False
37087.0,50,3,322,401,14,1,0,False,False,True,True,False,False,False
21846.0,38,4,250,84,7,1,0,False,True,False,False,False,False,False
81320.0,61,1,508,928,17,0,0,False,True,False,True,False,False,False
54137.0,46,2,317,203,9,1,0,False,True,False,False,False,False,False
66825.0,73,1,350,858,15,0,0,False,True,False,False,False,True,False
57100.0,19,1,207,409,12,0,0,False,True,False,False,False,True,False
58917.0,10,5,462,282,11,3,0,False,True,False,False,False,True,False
85072.0,94,1,81,1423,17,0,0,False,True,False,False,True,False,False
86429.0,10,0,220,1449,18,0,1,False,True,False,False,True,False,False
45684.0,37,1,209,28,3,1,0,False,True,False,False,False,False,True
47889.0,94,1,176,67,5,1,0,False,True,False,False,False,True,False
45921.0,23,1,111,199,9,0,0,False,False,True,True,False,False,False
78420.0,75,1,365,1453,21,0,0,False,False,True,False,True,False,False
75114.0,40,1,234,1253,18,0,0,False,True,False,False,False,True,False
52278.0,24,6,520,1198,25,1,0,False,False,True,False,False,False,True
35641.0,11,2,350,178,8,1,0,False,False,False,True,False,False,False
95529.0,29,1,573,1990,17,0,1,False,True,False,False,True,False,False
62820.0,51,1,414,976,13,0,0,False,True,False,True,False,False,False
73113.0,86,1,185,1001,14,0,0,False,False,False,False,False,True,False
84169.0,9,1,326,1919,19,0,2,False,False,True,True,False,False,False
42607.0,30,2,224,350,12,1,0,False,False,False,False,True,False,False
74637.0,73,1,407,1650,24,0,1,False,False,True,False,True,False,False
46015.0,25,1,77,46,4,2,2,False,False,True,False,False,True,False
72354.0,67,1,438,1228,18,0,0,False,True,False,False,True,False,False
39858.0,67,1,521,95,6,1,0,False,False,False,False,True,False,False
34469.0,58,3,56,62,6,2,0,False,False,True,True,False,False,False
83033.0,82,1,42,1761,25,1,1,False,True,False,False,False,True,False
24401.0,98,3,667,467,13,0,0,False,False,False,False,False,True,False
77583.0,93,1,139,1149,18,0,1,False,True,False,True,False,False,False
74116.0,53,1,181,2052,18,0,1,False,False,False,False,True,False,False
74293.0,66,1,56,1127,15,0,0,False,True,False,False,True,False,False
68397.0,6,1,224,1416,20,1,0,False,False,True,True,False,False,False
79632.0,42,1,82,1113,19,0,0,False,False,True,False,False,True,False
46107.0,78,1,139,125,6,1,0,False,True,False,False,True,False,False
64950.0,29,2,686,966,23,1,1,False,False,True,False,True,False,False
25443.0,82,1,554,32,4,1,0,True,False,False,True,False,False,False
75127.0,92,1,38,833,18,0,0,False,True,False,False,True,False,False
32892.0,78,2,35,46,6,1,0,False,False,True,False,False,True,False
71796.0,54,1,248,960,16,0,0,False,True,False,False,False,True,False
67536.0,45,3,403,1829,27,1,1,False,False,True,True,False,False,False
55239.0,59,3,350,779,23,1,0,False,True,False,False,True,False,False
60554.0,8,2,324,811,21,1,0,False,False,True,False,False,False,False
64831.0,51,8,384,1120,14,2,0,False,False,False,False,True,False,False
56067.0,51,2,344,725,18,1,0,False,False,True,False,False,True,False
82025.0,76,1,397,1187,11,0,1,False,True,False,False,False,False,False
94384.0,62,0,482,2302,18,0,3,False,True,False,False,False,True,False
14906.0,86,3,554,66,6,0,0,True,False,False,False,True,False,False
51563.0,60,1,636,1250,18,0,2,False,False,True,True,False,False,False
57937.0,56,3,133,683,17,1,0,False,False,False,True,False,False,False
68274.0,83,2,272,305,11,2,0,False,True,False,False,False,False,False
39771.0,92,1,205,50,5,1,0,False,True,False,False,False,True,False
67893.0,31,2,636,995,14,1,0,False,False,False,False,False,False,False
27922.0,80,1,50,41,5,1,0,False,False,True,False,False,True,False
52190.0,39,3,52,77,6,2,1,False,False,True,False,False,True,False
44051.0,20,4,516,171,8,2,0,False,False,False,False,False,False,False
42767.0,53,1,414,131,6,2,0,False,False,True,False,True,False,False
46106.0,84,1,49,54,4,2,0,False,False,False,False,False,True,False
16927.0,50,5,504,53,7,2,0,False,False,True,True,False,False,False
59754.0,96,3,575,475,13,1,0,False,True,False,True,False,False,False
53700.0,94,4,681,694,18,1,0,False,True,False,False,True,False,False
59041.0,25,2,53,96,6,2,0,False,True,False,True,False,False,False
54237.0,48,4,428,361,12,1,0,False,False,True,False,False,False,False
70647.0,65,2,646,1079,24,1,0,False,True,False,False,False,False,False
52597.0,69,3,53,578,17,1,0,False,False,True,False,True,False,False
41021.0,12,2,546,64,5,1,0,False,False,False,False,False,True,False
40233.0,84,5,258,149,8,1,0,False,False,True,True,False,False,False
50183.0,47,7,4,231,10,2,0,False,True,False,True,False,False,False
54753.0,87,3,290,728,18,1,0,False,True,False,False,False,True,False
92955.0,35,1,314,1778,22,0,2,False,True,False,True,False,False,False
33471.0,47,3,625,93,7,1,0,False,True,False,True,False,False,False
34596.0,48,1,442,23,3,1,0,False,False,True,True,False,False,False
44010.0,46,6,624,662,18,1,0,False,True,False,False,False,True,False
84219.0,27,1,147,1198,17,0,0,False,True,False,True,False,False,False
40706.0,37,4,528,81,7,3,0,False,False,True,False,False,True,False
15716.0,8,3,594,92,7,1,0,False,False,False,True,False,False,False
59052.0,29,3,224,491,15,1,0,False,False,False,False,False,False,False
80573.0,85,1,623,1564,23,0,0,False,False,False,False,False,True,False
83715.0,2,1,146,926,23,0,0,False,True,False,True,False,False,False
82576.0,66,1,697,1910,18,0,1,False,False,False,False,False,True,False
56962.0,60,7,261,411,14,3,0,False,False,False,True,False,False,False
35704.0,54,3,177,94,6,2,0,False,True,False,True,False,False,False
53103.0,70,5,290,1085,23,1,1,False,True,False,False,False,True,False
46779.0,55,1,352,23,3,2,0,False,False,False,False,False,False,True
4861.0,20,0,7,6,0,0,0,False,True,False,False,False,False,False
33462.0,78,1,326,54,5,1,0,False,False,False,False,False,False,False
63693.0,63,3,258,1150,26,1,0,False,True,False,False,False,False,False
80763.0,17,1,318,1415,22,0,2,False,True,False,True,False,False,False
65352.0,43,2,312,405,14,1,0,False,False,True,True,False,False,False
82170.0,13,1,216,1908,18,0,0,False,False,True,True,False,False,False
75759.0,46,1,247,2486,25,0,3,False,True,False,True,False,False,False
79689.0,65,1,413,1315,26,0,0,False,False,False,False,True,False,False
35340.0,1,2,0,45,5,2,0,False,False,True,False,False,False,True
85683.0,6,1,100,1789,16,0,4,False,True,False,False,False,False,False
24884.0,32,1,577,19,3,1,0,False,False,False,True,False,False,False
42021.0,34,5,667,573,17,1,1,False,False,False,False,False,True,False
64449.0,70,4,131,805,20,1,0,False,True,False,False,True,False,False
64587.0,49,2,7,108,6,2,0,False,True,False,False,False,False,False
34824.0,65,1,95,23,3,0,0,False,True,False,False,True,False,False
75437.0,25,1,232,1493,22,0,1,False,True,False,False,False,True,False
26091.0,84,3,124,89,6,2,0,False,True,False,False,False,True,False
52845.0,7,3,320,936,22,1,1,False,True,False,True,False,False,False
46086.0,34,4,238,343,12,1,0,False,True,False,False,False,False,False
78028.0,38,1,657,528,19,1,2,False,False,True,False,False,False,True
95169.0,1,1,263,1901,11,0,2,False,False,True,False,True,False,False
56337.0,25,5,459,724,17,2,2,False,False,False,True,False,False,False
22434.0,25,2,501,58,5,1,0,False,True,False,False,False,True,False
36930.0,50,5,408,297,11,1,0,False,False,True,True,False,False,False
36130.0,46,6,512,488,15,1,1,False,True,False,False,True,False,False
65569.0,96,2,601,859,21,1,0,False,False,False,True,False,False,False
83844.0,57,1,413,1574,19,0,1,False,True,False,False,False,True,False
19514.0,47,4,154,69,6,2,1,False,True,False,True,False,False,False
36736.0,52,1,415,17,3,2,0,False,False,True,False,True,False,False
77568.0,30,1,673,2194,20,1,3,False,True,False,False,False,True,False
49187.0,63,1,169,116,7,1,0,False,False,True,False,False,True,False
30168.0,51,7,479,279,11,1,0,False,True,False,False,True,False,False
34053.0,14,1,657,103,6,1,0,False,False,False,False,False,True,False
38196.0,20,3,72,44,6,2,0,False,False,False,True,False,False,False
59412.0,56,1,71,406,14,0,0,False,False,False,True,False,False,False
70924.0,41,1,83,1363,19,0,1,False,False,False,True,False,False,False
54165.0,72,1,397,236,10,0,0,False,True,False,False,False,True,False
32300.0,1,1,542,39,4,1,0,False,True,False,True,False,False,False
20180.0,27,1,494,137,7,0,0,False,True,False,False,True,False,False
34961.0,77,3,10,79,7,1,0,False,True,False,True,False,False,False
28440.0,87,1,357,63,5,1,0,False,False,True,False,False,True,False
64504.0,81,7,482,1314,18,3,0,False,False,True,False,False,True,False
33564.0,51,1,5,71,5,1,0,False,False,False,False,False,True,False
17345.0,79,2,603,58,5,1,0,False,True,False,True,False,False,False
56320.0,11,3,447,702,18,1,0,False,False,True,True,False,False,False
28647.0,54,1,312,94,6,1,1,False,True,False,False,True,False,False
15038.0,93,2,516,80,5,1,0,True,False,False,False,True,False,False
32173.0,0,1,332,22,4,1,0,False,False,True,False,False,False,False
68316.0,54,5,602,1211,27,1,0,False,False,False,False,False,True,False
74538.0,21,1,365,1461,21,0,1,False,True,False,False,False,True,False
91700.0,58,1,528,1968,19,0,0,False,True,False,False,True,False,False
68695.0,3,1,4,1091,15,0,0,False,True,False,False,False,True,False
31056.0,99,1,523,55,4,1,0,False,False,False,True,False,False,False
79593.0,70,1,48,1366,18,0,1,False,True,False,True,False,False,False
28071.0,65,2,669,313,11,0,0,False,True,False,False,True,False,False
37334.0,44,4,123,62,7,2,0,False,False,True,False,False,True,False
46423.0,6,3,284,92,6,2,0,False,False,False,False,True,False,False
37126.0,9,1,91,72,5,1,1,False,False,True,True,False,False,False
47703.0,95,4,396,655,17,1,0,False,True,False,True,False,False,False
61180.0,70,2,67,704,16,1,1,False,True,False,True,False,False,False
38998.0,92,3,603,54,5,2,0,False,True,False,True,False,False,False
8028.0,62,15,649,178,1,0,0,False,True,False,False,True,False,False
76081.0,85,1,37,1033,13,0,1,False,True,False,False,False,True,False
34728.0,2,1,334,36,4,1,0,False,True,False,False,False,True,False
33168.0,0,3,624,122,7,1,0,False,False,False,False,True,False,False
33585.0,91,1,277,122,6,1,0,False,False,False,True,False,False,False
77037.0,3,1,259,1123,26,1,0,False,False,True,True,False,False,False
35196.0,68,6,593,497,12,1,0,False,True,False,False,False,True,False
44529.0,98,6,359,691,19,1,1,False,True,False,True,False,False,False
70924.0,41,1,83,1363,19,0,1,False,False,False,True,False,False,False
28764.0,16,1,24,12,3,2,1,False,False,True,False,False,True,False
69098.0,82,1,498,2440,24,0,0,False,False,True,True,False,False,False
25959.0,1,2,500,56,5,2,0,False,False,False,False,False,False,False
27100.0,64,1,450,37,4,1,0,False,False,False,True,False,False,False
70596.0,68,1,632,968,20,0,0,False,True,False,False,True,False,False
42557.0,98,4,669,270,11,1,0,False,True,False,True,False,False,False
53312.0,32,1,324,278,11,0,0,False,False,True,True,False,False,False
72228.0,87,1,579,1250,21,0,0,False,True,False,False,True,False,False
67605.0,84,1,455,938,16,0,0,False,True,False,False,False,True,False
62845.0,3,11,636,1178,17,2,1,False,False,False,True,False,False,False
65196.0,34,2,339,1155,24,2,1,False,True,False,False,False,True,False
42000.0,23,2,535,653,18,0,0,False,False,True,False,True,False,False
35860.0,37,2,41,49,4,2,1,False,False,True,False,False,False,False
65526.0,22,1,79,506,16,1,0,False,False,True,True,False,False,False
16860.0,19,3,655,38,5,2,0,False,True,False,True,False,False,False
83528.0,7,1,59,1650,22,0,2,False,True,False,False,True,False,False
64176.0,52,8,695,1826,25,1,0,False,False,False,False,False,False,False
22304.0,91,1,694,18,3,0,0,False,True,False,False,False,False,False
67023.0,93,1,117,906,23,0,0,False,True,False,True,False,False,False
32892.0,78,2,35,46,6,1,0,False,False,True,False,False,True,False
70713.0,23,6,573,1477,19,1,0,False,True,False,False,False,True,False
59925.0,83,3,576,766,20,1,0,False,True,False,False,False,True,False
39722.0,92,2,125,47,5,1,0,False,True,False,True,False,False,False
46610.0,4,1,346,467,13,0,0,False,True,False,False,False,True,False
88347.0,32,1,361,2116,20,0,1,False,True,False,False,False,True,False
87171.0,27,1,424,1298,24,0,2,False,False,True,True,False,False,False
26907.0,10,2,313,22,4,2,0,False,False,False,False,False,True,False
50014.0,9,2,158,396,13,1,0,False,False,False,False,True,False,False
41014.0,65,1,433,20,3,1,0,False,False,True,True,False,False,False
66294.0,68,1,104,967,12,0,0,False,True,False,False,True,False,False
36715.0,16,6,589,357,13,1,0,False,True,False,True,False,False,False
79456.0,12,1,676,1401,15,0,0,False,True,False,True,False,False,False
40479.0,95,1,316,15,3,1,0,False,True,False,False,False,True,False
75345.0,16,1,512,2087,19,0,1,False,False,False,False,True,False,False
54233.0,46,4,510,981,22,1,0,False,True,False,True,False,False,False
24163.0,3,2,260,17,4,2,0,False,True,False,False,True,False,False
84460.0,80,0,541,523,22,0,4,False,False,True,False,False,True,False
43776.0,77,1,57,23,3,1,0,False,True,False,False,False,True,False
71691.0,0,1,104,1192,16,0,0,False,False,True,False,True,False,False
85844.0,62,1,31,1958,19,0,1,False,False,True,True,False,False,False
39190.0,91,2,64,133,7,1,0,False,False,True,False,True,False,False
71367.0,24,1,310,777,16,0,0,False,True,False,False,False,True,False
38578.0,2,3,372,73,6,2,0,False,False,True,False,True,False,False
57236.0,22,3,109,121,7,2,0,False,False,True,True,False,False,False
61825.0,56,1,326,424,14,1,0,False,True,False,False,True,False,False
79803.0,54,1,27,868,12,1,0,False,True,False,False,False,False,False
80910.0,71,1,606,756,14,0,0,False,False,False,False,True,False,False
27590.0,38,1,432,12,3,1,0,False,False,False,False,False,True,False
56775.0,62,2,543,937,23,1,0,False,True,False,True,False,False,False
83829.0,78,0,264,1862,17,0,3,False,True,False,False,False,False,False
54210.0,18,2,405,367,12,1,0,False,False,False,True,False,False,False
38508.0,95,6,331,443,14,1,0,False,True,False,True,False,False,False
53187.0,66,2,246,267,11,1,0,False,True,False,False,False,True,False
30023.0,28,1,97,61,5,1,0,False,True,False,True,False,False,False
76045.0,78,1,226,1323,20,0,1,False,False,True,False,True,False,False
50870.0,13,1,10,63,5,1,0,False,False,True,True,False,False,False
15315.0,27,2,330,64,6,0,0,False,False,False,True,False,False,False
65463.0,17,2,150,562,17,1,1,False,False,False,True,False,False,False
66480.0,71,7,29,312,12,2,0,False,True,False,True,False,False,False
76773.0,79,1,489,1156,15,0,0,False,True,False,False,False,False,False
81698.0,1,1,485,1104,15,0,1,False,False,False,False,True,False,False
54466.0,78,1,140,16,3,2,0,False,False,True,False,True,False,False
98777.0,23,0,132,2008,19,0,1,False,False,False,False,True,False,False
16269.0,75,3,303,44,6,1,0,False,False,True,False,True,False,False
71819.0,70,3,305,1574,11,1,2,False,True,False,False,False,True,False
33569.0,10,1,256,63,4,1,1,False,False,True,True,False,False,False
36262.0,24,1,282,426,11,0,1,False,False,False,True,False,False,False
22634.0,47,1,529,96,5,0,0,True,False,False,False,False,True,False
47025.0,98,5,290,635,18,1,0,False,False,False,True,False,False,False
70566.0,4,2,266,757,20,1,0,False,True,False,False,True,False,False
31605.0,15,2,584,125,7,1,0,False,False,True,True,False,False,False
52034.0,67,5,408,332,11,2,0,False,False,False,False,False,False,False
48526.0,32,1,187,135,7,1,0,False,True,False,False,True,False,False
46734.0,40,2,588,330,12,1,0,False,True,False,True,False,False,False
39552.0,54,7,558,384,13,2,0,False,True,False,False,False,False,False
86358.0,78,4,690,1722,14,2,0,False,True,False,False,True,False,False
46931.0,94,2,66,78,5,3,0,False,True,False,False,False,True,False
16581.0,51,1,533,24,3,0,0,True,False,False,False,True,False,False
63998.0,42,1,191,1168,24,0,0,False,False,False,False,False,False,False
67381.0,67,4,530,957,13,1,1,False,False,False,True,False,False,False
25930.0,87,1,262,15,3,2,0,False,True,False,False,True,False,False
42693.0,29,1,22,57,4,1,0,False,True,False,True,False,False,False
85606.0,89,2,594,1956,22,1,1,False,True,False,False,False,True,False
72903.0,74,1,243,2013,20,0,3,False,True,False,False,True,False,False
49669.0,97,2,36,326,12,1,0,False,False,False,False,False,True,False
36778.0,63,3,693,77,6,2,0,False,False,True,True,False,False,False
85696.0,88,1,422,1313,19,0,0,False,False,True,False,False,False,False
10979.0,34,2,38,30,6,0,0,False,False,False,False,False,False,False
49678.0,81,2,512,315,12,1,0,False,True,False,True,False,False,False
56129.0,65,4,374,660,18,1,0,False,False,False,False,False,True,False
37155.0,51,1,514,74,6,1,0,False,True,False,True,False,False,False
21282.0,76,2,49,46,5,1,0,False,False,False,False,False,False,False
33419.0,76,2,316,86,6,1,0,False,False,True,False,True,False,False
63285.0,84,1,236,1103,24,0,0,False,True,False,False,False,False,True
21255.0,56,4,159,61,7,1,0,False,False,False,False,False,True,False
42162.0,31,2,222,145,7,1,1,False,True,False,False,False,True,False
54450.0,0,12,653,684,19,2,0,False,True,False,False,False,True,False
57744.0,91,2,229,411,14,1,0,False,False,True,True,False,False,False
26576.0,40,1,624,27,3,1,1,False,True,False,False,True,False,False
57513.0,59,2,358,1060,25,0,0,False,False,True,False,False,False,True
68142.0,96,3,669,1459,21,1,0,False,True,False,False,False,True,False
7500.0,61,1,669,18,3,1,0,False,True,False,True,False,False,False
83145.0,14,1,645,1833,25,0,1,False,True,False,False,False,True,False
54197.0,16,2,87,237,10,1,0,False,False,False,True,False,False,False
23091.0,98,4,32,48,6,2,0,False,False,True,False,True,False,False
46049.0,11,10,343,515,16,2,0,False,True,False,True,False,False,False
56715.0,52,1,571,1020,14,0,0,False,True,False,False,False,True,False
79410.0,19,1,31,1370,10,0,0,False,True,False,True,False,False,False
57304.0,61,2,475,1026,23,1,0,False,True,False,True,False,False,False
44375.0,73,1,98,301,11,1,0,False,True,False,True,False,False,False
54450.0,0,12,653,684,19,2,0,False,True,False,False,False,True,False
59594.0,74,1,617,499,16,1,1,False,True,False,True,False,False,False
80685.0,55,1,676,1004,20,0,0,False,True,False,False,False,True,False
40344.0,48,2,259,218,10,1,0,False,False,True,True,False,False,False
62710.0,53,4,402,606,18,1,0,False,True,False,True,False,False,False
48985.0,13,1,359,75,5,1,0,False,False,False,True,False,False,False
35322.0,34,3,676,106,6,3,0,False,True,False,False,False,True,False
77142.0,54,1,396,990,16,0,0,False,True,False,True,False,False,False
81657.0,69,1,158,1097,15,0,0,False,True,False,False,True,False,False
14421.0,81,1,132,16,3,0,1,True,False,False,True,False,False,False
20130.0,99,1,104,34,4,0,0,False,False,False,True,False,False,False
74214.0,3,1,672,1711,15,0,0,False,False,True,True,False,False,False
66726.0,61,3,168,438,14,2,1,False,False,False,True,False,False,False
23724.0,65,2,537,75,5,1,0,True,False,False,False,False,True,False
47353.0,93,3,228,225,10,1,0,False,False,False,True,False,False,False
33444.0,24,1,603,18,3,2,0,False,False,False,True,False,False,False
54386.0,8,2,408,470,15,1,0,False,True,False,True,False,False,False
28510.0,72,3,442,91,6,2,0,False,True,False,False,False,False,False
90638.0,29,1,136,2525,17,0,1,False,False,False,False,True,False,False
48070.0,33,3,532,504,16,1,0,False,True,False,False,False,True,False
43140.0,68,1,540,235,10,1,0,False,True,False,True,False,False,False
54959.0,55,3,526,1232,18,1,1,False,False,True,False,False,False,False
15056.0,76,5,422,88,7,2,0,True,False,False,False,True,False,False
26954.0,17,1,52,17,3,1,0,False,True,False,False,True,False,False
22327.0,94,1,331,24,4,1,0,False,True,False,False,True,False,False
44393.0,86,2,311,60,5,2,0,False,True,False,True,False,False,False
62000.0,25,1,308,1020,25,1,1,False,False,True,False,True,False,False
31497.0,22,2,570,155,8,1,0,False,False,True,False,False,True,False
45894.0,15,1,122,51,4,2,0,False,False,False,True,False,False,False
78579.0,35,1,554,1812,15,0,0,False,False,False,False,False,False,False
67369.0,81,4,589,1461,21,1,2,False,False,False,False,False,False,True
58401.0,55,1,70,96,5,1,0,False,True,False,False,False,False,False
62307.0,94,1,132,160,8,1,0,False,True,False,False,True,False,False
43641.0,50,3,433,139,7,2,0,False,False,False,True,False,False,False
63841.0,64,1,434,908,21,1,0,False,False,False,False,False,False,False
46891.0,91,1,301,183,7,1,0,False,False,False,True,False,False,False
70091.0,11,2,455,1161,17,1,1,False,False,False,True,False,False,False
78075.0,72,1,85,988,13,0,0,False,False,True,True,False,False,False
59184.0,6,3,658,1072,24,1,0,False,False,False,False,False,False,True
54809.0,0,4,291,174,8,2,0,False,True,False,True,False,False,False
58113.0,66,3,520,758,19,1,0,False,True,False,True,False,False,False
51412.0,42,2,180,195,9,1,0,False,False,False,True,False,False,False
15287.0,60,2,627,31,4,1,1,False,True,False,False,False,False,False
66636.0,64,1,316,1084,16,0,0,False,False,False,False,False,True,False
50965.0,87,3,494,685,19,1,1,False,False,False,True,False,False,False
84618.0,96,1,219,1672,25,0,1,False,False,True,True,False,False,False
18351.0,1,1,243,43,5,0,0,False,True,False,True,False,False,False
40451.0,54,1,133,49,4,2,1,False,False,True,False,False,True,False
36317.0,53,2,403,133,7,1,0,False,True,False,False,False,True,False
42213.0,96,2,260,363,13,1,1,False,True,False,False,False,True,False
65748.0,58,2,440,545,16,1,0,False,True,False,False,False,True,False
77044.0,12,2,245,1065,29,1,1,False,True,False,False,False,True,False
74918.0,78,1,474,2047,20,0,1,False,True,False,False,False,True,False
56721.0,64,5,606,296,10,2,0,False,True,False,True,False,False,False
42160.0,26,4,366,140,7,2,0,False,True,False,False,True,False,False
61559.0,8,1,347,530,16,1,0,False,True,False,False,True,False,False
33629.0,49,5,690,152,8,2,0,False,False,True,False,False,True,False
68682.0,56,1,266,1598,23,0,0,False,False,True,False,False,True,False
34377.0,55,2,526,114,6,1,0,False,True,False,False,True,False,False
8940.0,25,3,676,101,7,1,0,True,False,False,False,True,False,False
26228.0,50,1,280,25,3,1,0,False,True,False,True,False,False,False
77297.0,84,1,519,789,21,0,1,False,False,False,False,False,False,False
40211.0,30,2,334,87,5,2,1,False,True,False,True,False,False,False
33438.0,81,4,280,90,7,2,0,False,False,True,False,False,False,True
75032.0,74,2,427,1215,18,1,0,False,False,True,True,False,False,False
61284.0,76,1,260,811,21,0,1,False,False,True,False,True,False,False
22518.0,36,2,615,61,5,1,1,False,True,False,True,False,False,False
54730.0,64,5,318,405,13,1,0,False,False,False,True,False,False,False
38452.0,62,3,91,72,6,2,0,False,False,False,True,False,False,False
44421.0,53,5,499,189,9,2,0,False,True,False,False,False,False,False
38197.0,86,1,365,40,4,1,0,False,False,True,False,False,True,False
41986.0,15,3,140,63,7,1,0,False,True,False,False,False,False,False
28427.0,67,2,465,52,5,1,0,False,True,False,False,False,True,False
37395.0,47,1,58,39,4,1,0,False,False,True,False,False,True,False
64722.0,47,4,34,805,21,1,0,False,True,False,True,False,False,False
55249.0,81,1,73,130,7,1,0,False,False,False,False,False,True,False
84906.0,98,1,268,1631,23,0,3,False,True,False,False,False,True,False
28691.0,56,1,360,34,4,1,0,False,True,False,True,False,False,False
44213.0,48,4,212,152,8,2,0,False,True,False,False,True,False,False
25707.0,18,1,162,21,4,1,0,True,False,False,False,True,False,False
59062.0,74,2,269,71,5,3,0,False,False,True,True,False,False,False
76624.0,68,1,36,899,22,1,1,False,True,False,False,True,False,False
66000.0,36,1,70,711,9,0,0,False,False,False,False,False,True,False
27683.0,90,4,694,351,12,1,0,False,False,True,False,False,True,False
1730.0,65,15,42,8,0,0,0,False,True,False,False,False,False,False
7500.0,63,4,573,119,7,1,0,True,False,False,False,True,False,False
40521.0,82,1,450,21,3,2,0,False,True,False,False,False,True,False
20427.0,63,1,97,10,3,1,0,False,False,True,False,False,True,False
65106.0,55,3,36,973,24,1,1,False,True,False,True,False,False,False
